date,open,high,low,close,volume
2017-08-29,23.66,23.66,23.66,23.66,200
2017-08-30,0.0,0.0,0.0,23.66,0
2017-08-31,0.0,0.0,0.0,23.66,0
2017-09-01,0.0,0.0,0.0,23.66,0
2017-09-05,0.0,0.0,0.0,23.66,0
2017-09-06,0.0,0.0,0.0,23.66,0
2017-09-07,0.0,0.0,0.0,23.66,0
2017-09-08,0.0,0.0,0.0,23.66,0
2017-09-11,0.0,0.0,0.0,23.66,200
2017-09-12,0.0,0.0,0.0,23.66,0
2017-09-13,0.0,0.0,0.0,23.66,0
2017-09-14,0.0,0.0,0.0,23.66,0
2017-09-15,0.0,0.0,0.0,23.66,0
2017-09-18,0.0,0.0,0.0,23.66,0
2017-09-19,0.0,0.0,0.0,23.66,0
2017-09-20,0.0,0.0,0.0,23.66,0
2017-09-21,0.0,0.0,0.0,23.66,200
2017-09-22,0.0,0.0,0.0,23.66,0
2017-09-25,0.0,0.0,0.0,23.66,0
2017-09-26,0.0,0.0,0.0,23.66,0
2017-09-27,26.46,26.47,26.45,26.47,900
2017-09-28,0.0,0.0,0.0,26.47,2000
2017-09-29,0.0,0.0,0.0,26.47,0
2017-10-02,0.0,0.0,0.0,26.47,0
2017-10-03,0.0,0.0,0.0,26.47,0
2017-10-04,0.0,0.0,0.0,26.47,0
2017-10-05,0.0,0.0,0.0,26.47,0
2017-10-06,0.0,0.0,0.0,26.47,200
2017-10-09,0.0,0.0,0.0,26.47,0
2017-10-10,0.0,0.0,0.0,26.47,0
2017-10-11,0.0,0.0,0.0,26.47,0
2017-10-12,0.0,0.0,0.0,26.47,0
2017-10-13,0.0,0.0,0.0,26.47,0
2017-10-16,0.0,0.0,0.0,26.47,0
2017-10-17,0.0,0.0,0.0,26.47,0
2017-10-18,0.0,0.0,0.0,26.47,0
2017-10-19,0.0,0.0,0.0,26.47,0
2017-10-20,27.57,27.57,27.57,27.57,100
2017-10-23,0.0,0.0,0.0,27.57,0
2017-10-24,0.0,0.0,0.0,27.57,0
2017-10-25,0.0,0.0,0.0,27.57,0
2017-10-26,0.0,0.0,0.0,27.57,0
2017-10-27,0.0,0.0,0.0,27.57,0
2017-10-30,0.0,0.0,0.0,27.57,0
2017-10-31,0.0,0.0,0.0,27.57,0
2017-11-01,0.0,0.0,0.0,27.57,0
2017-11-02,0.0,0.0,0.0,27.57,0
2017-11-03,0.0,0.0,0.0,27.57,0
2017-11-06,0.0,0.0,0.0,27.57,0
2017-11-07,0.0,0.0,0.0,27.57,0
2017-11-08,0.0,0.0,0.0,27.57,0
2017-11-09,0.0,0.0,0.0,27.57,0
2017-11-10,0.0,0.0,0.0,27.57,0
2017-11-13,0.0,0.0,0.0,27.57,0
2017-11-14,0.0,0.0,0.0,27.57,0
2017-11-15,0.0,0.0,0.0,27.57,0
2017-11-16,0.0,0.0,0.0,27.57,200
2017-11-17,0.0,0.0,0.0,27.57,0
2017-11-20,28.85,28.85,28.85,28.85,27895
2017-11-21,29.15,29.55,29.1,29.48,4895
2017-11-22,29.07,29.07,29.0,29.0,300
2017-11-24,28.93,29.18,28.93,29.15,1500
2017-11-27,0.0,0.0,0.0,29.15,0
2017-11-28,29.04,29.19,29.04,29.16,1800
2017-11-29,0.0,0.0,0.0,29.16,0
2017-11-30,29.82,29.84,29.82,29.84,302
2017-12-01,0.0,0.0,0.0,29.84,1
