date,open,high,low,close,volume
2015-02-17,76.78,77.95,76.63,76.97,1711405
2015-02-18,77.17,78.17,76.24,78.11,2259648
2015-02-19,77.79,77.79,76.06,76.22,2005695
2015-02-20,76.66,78.45,76.35,78.05,4007942
2015-02-23,78.04,78.73,77.57,78.69,2953579
2015-02-24,76.3,77.53,76.05,76.5,16363897
2015-02-25,76.9,78.34,76.83,77.63,4391200
2015-02-26,77.75,77.87,75.96,76.07,2865001
2015-02-27,76.34,77.12,75.65,77.11,2660056
2015-03-02,77.44,78.43,77.23,77.38,2900152
2015-03-03,77.69,77.81,76.8,77.57,1964611
2015-03-04,77.51,78.19,76.53,76.72,2064227
2015-03-05,77.02,77.75,76.66,76.68,2015054
2015-03-06,75.61,75.61,73.2,73.62,4831263
2015-03-09,73.92,74.6,73.67,74.39,2935329
2015-03-10,74.21,75.45,74.13,74.93,3302852
2015-03-11,74.81,75.14,73.86,74.23,1924436
2015-03-12,74.59,75.4,74.59,75.3,2030424
2015-03-13,75.36,75.74,74.61,75.02,1414972
2015-03-16,75.26,76.22,75.03,75.2,2653155
2015-03-17,75.2,75.64,74.58,74.66,2510184
2015-03-18,74.67,77.29,74.3,76.97,3301702
2015-03-19,77.05,77.64,76.61,76.78,2538149
2015-03-20,76.55,79.13,76.55,79.13,6907595
2015-03-23,78.93,80.35,78.76,79.4,2300204
2015-03-24,79.19,79.65,78.79,79.09,2463456
2015-03-25,79.19,79.6,77.78,77.93,1874552
2015-03-26,77.46,78.0,77.17,77.4,1946138
2015-03-27,77.59,78.26,77.27,77.78,1798554
2015-03-30,78.03,78.77,77.59,78.71,1665376
2015-03-31,78.43,78.65,77.3,77.36,3228179
2015-04-01,77.46,77.46,76.78,77.2,2044174
2015-04-02,77.15,78.09,76.96,77.83,1804008
2015-04-06,78.12,79.6,78.11,79.44,2558439
2015-04-07,79.2,79.2,78.04,78.12,2749855
2015-04-08,78.35,78.63,77.97,78.24,1630287
2015-04-09,78.19,78.34,76.53,76.69,1697305
2015-04-10,76.9,77.35,75.86,76.19,1454434
2015-04-13,76.06,76.32,75.49,75.49,1816541
2015-04-14,75.84,76.64,75.84,76.18,1191357
2015-04-15,76.13,76.58,75.38,75.43,1633937
2015-04-16,75.2,76.04,74.92,75.63,1213688
2015-04-17,75.56,76.07,75.02,75.26,1413709
2015-04-20,75.34,75.68,75.0,75.25,1105849
2015-04-21,75.63,76.04,75.19,75.23,1226202
2015-04-22,75.11,75.79,75.07,75.44,1245921
2015-04-23,75.39,76.01,75.24,75.82,1289192
2015-04-24,75.79,76.34,75.56,75.86,1055256
2015-04-27,76.02,76.58,75.45,75.72,1514736
2015-04-28,75.46,75.97,75.01,75.62,1182588
2015-04-29,74.89,75.61,73.63,73.96,2017263
2015-04-30,73.68,73.94,71.53,72.02,3481371
2015-05-01,72.25,73.0,72.09,72.26,1969421
2015-05-04,72.59,73.0,72.0,72.13,1503320
2015-05-05,72.02,72.25,70.99,71.23,1895086
2015-05-06,71.15,71.38,70.49,70.79,2269007
2015-05-07,70.95,71.97,70.81,71.47,2692478
2015-05-08,71.47,73.16,71.46,72.16,1923582
2015-05-11,71.95,72.24,70.59,70.74,2053961
2015-05-12,70.21,71.33,69.77,70.93,1854616
2015-05-13,71.1,71.65,69.9,70.09,2686677
2015-05-14,70.35,71.18,70.19,71.15,1825285
2015-05-15,71.4,72.65,71.32,72.41,2785526
2015-05-18,72.0,72.23,71.39,71.83,1935480
2015-05-19,71.54,72.24,71.35,71.57,1646390
2015-05-20,71.91,72.08,71.37,71.57,1659218
2015-05-21,71.66,71.67,70.91,71.24,2095717
2015-05-22,70.99,71.47,70.25,70.86,1438471
2015-05-26,71.0,71.04,70.2,70.58,2205855
2015-05-27,70.84,71.33,70.44,71.12,1348607
2015-05-28,71.19,71.19,70.33,70.83,1566836
2015-05-29,70.9,71.03,70.0,70.26,3784822
2015-06-01,70.42,71.47,70.26,71.14,1932597
2015-06-02,70.89,70.92,70.21,70.53,2206735
2015-06-03,70.31,70.45,69.22,69.29,2643792
2015-06-04,69.09,70.19,68.65,69.62,4032149
2015-06-05,68.63,68.89,67.77,67.81,2935507
2015-06-08,67.87,68.89,67.61,68.38,2087503
2015-06-09,68.31,68.54,67.69,67.81,1444174
2015-06-10,67.77,68.87,67.62,68.31,1565971
2015-06-11,68.72,68.87,68.3,68.43,2004094
2015-06-12,68.34,68.73,67.9,67.96,1563283
2015-06-15,67.83,67.95,67.37,67.52,1932469
2015-06-16,67.61,68.39,67.48,68.0,2024330
2015-06-17,68.04,68.35,67.32,68.23,3060047
2015-06-18,68.51,69.53,68.23,68.88,2374298
2015-06-19,68.89,69.26,68.23,68.74,3196905
2015-06-22,69.04,69.04,67.48,67.55,1944096
2015-06-23,67.41,67.88,66.65,67.03,1661453
2015-06-24,67.13,67.41,66.41,66.52,3234949
2015-06-25,66.51,66.74,65.92,65.98,2636757
2015-06-26,66.04,66.63,65.7,66.38,2027427
2015-06-29,66.38,67.22,65.72,65.76,2430585
2015-06-30,66.35,66.42,65.48,65.63,2496544
2015-07-01,66.0,66.37,65.37,66.35,3443605
2015-07-02,66.88,67.63,66.09,66.23,2309437
2015-07-06,65.88,66.66,65.88,66.6,1720837
2015-07-07,66.98,68.4,66.69,68.3,2323967
2015-07-08,68.07,69.07,67.65,68.7,2689733
2015-07-09,69.14,69.44,68.24,68.34,2270938
2015-07-10,68.8,69.47,68.28,68.75,1835418
2015-07-13,69.21,69.53,67.95,68.46,1907307
2015-07-14,68.71,68.76,68.06,68.13,1448392
2015-07-15,68.13,68.25,67.38,67.53,3136869
2015-07-16,67.7,68.0,67.07,67.53,2799244
2015-07-17,67.55,67.64,66.98,67.3,1744103
2015-07-20,67.26,67.43,66.8,67.33,1548384
2015-07-21,67.27,67.55,66.95,67.1,1914090
2015-07-22,67.06,67.8,67.02,67.66,1569951
2015-07-23,67.5,67.73,66.6,67.03,1418482
2015-07-24,66.9,68.09,66.8,67.82,1561107
2015-07-27,67.82,68.8,67.76,68.69,2506991
2015-07-28,68.71,69.09,68.4,68.65,2048666
2015-07-29,68.54,69.48,68.01,69.31,2050434
2015-07-30,69.13,69.57,68.56,68.81,1631742
2015-07-31,69.46,70.19,69.21,69.37,1792147
2015-08-03,69.31,69.84,69.26,69.83,2177837
2015-08-04,69.22,70.22,69.0,69.21,2544809
2015-08-05,69.46,69.94,68.11,68.55,2923375
2015-08-06,68.51,68.6,66.97,68.49,2968599
2015-08-07,67.67,68.28,66.83,68.0,2018461
2015-08-10,68.12,68.24,67.09,67.37,1723770
2015-08-11,67.45,68.61,67.41,67.81,1857251
2015-08-12,67.75,68.22,67.08,68.2,5860438
2015-08-13,67.68,68.26,66.92,67.85,2385424
2015-08-14,67.64,68.16,67.26,67.93,2342315
2015-08-17,68.05,69.4,68.02,69.35,3302281
2015-08-18,69.31,69.6,69.09,69.33,1700865
2015-08-19,68.91,69.39,68.54,69.06,1706232
2015-08-20,68.78,69.66,68.34,69.37,2341523
2015-08-21,69.29,69.77,68.42,68.42,2857275
2015-08-24,66.31,67.88,65.61,65.76,5944744
2015-08-25,66.59,66.96,63.24,63.29,3320037
2015-08-26,64.2,64.53,62.99,64.42,3289138
2015-08-27,65.27,66.13,64.15,65.32,2861037
2015-08-28,65.37,65.5,64.57,65.08,1916499
2015-08-31,64.99,65.0,63.3,63.35,2826126
2015-09-01,62.58,62.84,61.9,62.39,2546424
2015-09-02,63.09,63.54,62.48,63.22,2326761
2015-09-03,63.4,63.5,62.69,62.86,1631009
2015-09-04,62.36,62.55,61.0,61.42,1720178
2015-09-08,62.2,62.75,61.87,62.58,2307532
2015-09-09,62.98,63.18,61.8,61.91,2321128
2015-09-10,61.85,62.7,61.64,61.85,1754208
2015-09-11,61.74,62.83,61.6,62.81,1331599
2015-09-14,63.07,63.39,62.61,63.35,2074415
2015-09-15,63.36,64.16,62.85,63.8,1541742
2015-09-16,63.66,64.71,63.66,64.48,1214418
2015-09-17,64.47,67.5,64.09,66.18,2921364
2015-09-18,65.21,68.38,65.15,67.36,5513568
2015-09-21,67.43,68.1,67.15,67.73,2252590
2015-09-22,67.29,67.97,67.22,67.54,2145734
2015-09-23,67.5,68.43,67.24,68.16,1817931
2015-09-24,68.06,68.48,67.51,67.91,2306834
2015-09-25,67.98,68.4,67.51,67.65,2243192
2015-09-28,67.47,67.5,65.72,66.11,2327624
2015-09-29,66.06,67.49,65.78,67.33,2814661
2015-09-30,67.69,68.46,67.23,67.72,2077369
2015-10-01,68.0,68.15,66.96,67.7,1832241
2015-10-02,67.34,68.23,67.03,68.23,1878831
2015-10-05,68.44,69.25,68.15,69.21,2131974
2015-10-06,69.19,69.38,68.69,69.1,1477099
2015-10-07,69.07,69.64,68.54,69.62,2026922
2015-10-08,69.62,69.82,68.84,69.66,2014354
2015-10-09,69.53,69.7,69.01,69.26,1496661
2015-10-12,69.26,69.68,68.75,69.05,1669573
2015-10-13,68.45,69.38,68.45,68.98,1331437
2015-10-14,69.01,69.26,67.49,67.68,1857836
2015-10-15,67.68,68.39,67.53,68.36,1707865
2015-10-16,67.65,69.41,67.33,69.3,1598565
2015-10-19,69.25,70.17,69.12,70.14,1461310
2015-10-20,69.87,70.16,69.28,69.7,1392201
2015-10-21,69.94,70.86,69.74,70.55,1534454
2015-10-22,70.79,71.25,70.28,70.91,2271888
2015-10-23,70.62,70.94,68.0,68.48,2906948
2015-10-26,68.23,68.47,66.5,67.83,3147496
2015-10-27,67.72,68.14,67.1,68.07,1946584
